Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-05;14:39:29;766;158;python3 -m app.rabbit_publisher 158
2024-01-05;14:39:39;914;336;python3 -m app.rabbit_publisher 336
2024-01-05;14:39:50;089;321;python3 -m app.rabbit_publisher 321
2024-01-05;14:40:00;248;238;python3 -m app.rabbit_publisher 238
2024-01-05;14:40:10;401;311;python3 -m app.rabbit_publisher 311
2024-01-05;14:40:20;582;270;python3 -m app.rabbit_publisher 270
2024-01-05;14:40:30;743;225;python3 -m app.rabbit_publisher 225
2024-01-05;14:40:40;904;217;python3 -m app.rabbit_publisher 217
2024-01-05;14:40:51;054;288;python3 -m app.rabbit_publisher 288
2024-01-05;14:41:01;213;298;python3 -m app.rabbit_publisher 298
2024-01-05;14:41:11;371;322;python3 -m app.rabbit_publisher 322
2024-01-05;14:41:21;547;265;python3 -m app.rabbit_publisher 265
2024-01-05;14:41:31;727;136;python3 -m app.rabbit_publisher 136
2024-01-05;14:41:41;868;283;python3 -m app.rabbit_publisher 283
2024-01-05;14:41:52;021;205;python3 -m app.rabbit_publisher 205
2024-01-05;14:42:02;168;307;python3 -m app.rabbit_publisher 307
2024-01-05;14:42:12;323;304;python3 -m app.rabbit_publisher 304
2024-01-05;14:42:22;490;248;python3 -m app.rabbit_publisher 248
2024-01-05;14:42:32;644;192;python3 -m app.rabbit_publisher 192
2024-01-05;14:42:42;788;333;python3 -m app.rabbit_publisher 333
2024-01-05;14:42:52;950;202;python3 -m app.rabbit_publisher 202
2024-01-05;14:43:03;098;159;python3 -m app.rabbit_publisher 159
2024-01-05;14:43:13;254;226;python3 -m app.rabbit_publisher 226
2024-01-05;14:43:23;407;306;python3 -m app.rabbit_publisher 306
2024-01-05;14:43:33;589;244;python3 -m app.rabbit_publisher 244
2024-01-05;14:43:43;758;347;python3 -m app.rabbit_publisher 347
2024-01-05;14:43:53;921;214;python3 -m app.rabbit_publisher 214
2024-01-05;14:44:04;069;174;python3 -m app.rabbit_publisher 174
2024-01-05;14:44:14;213;284;python3 -m app.rabbit_publisher 284
2024-01-05;14:44:24;368;231;python3 -m app.rabbit_publisher 231
2024-01-05;14:44:34;520;143;python3 -m app.rabbit_publisher 143
2024-01-05;14:44:44;666;241;python3 -m app.rabbit_publisher 241
2024-01-05;14:44:54;817;213;python3 -m app.rabbit_publisher 213
2024-01-05;14:45:04;963;214;python3 -m app.rabbit_publisher 214
2024-01-05;14:45:15;112;143;python3 -m app.rabbit_publisher 143
2024-01-05;14:45:25;251;129;python3 -m app.rabbit_publisher 129
2024-01-05;14:45:35;391;206;python3 -m app.rabbit_publisher 206
2024-01-05;14:45:45;541;278;python3 -m app.rabbit_publisher 278
2024-01-05;14:45:55;710;261;python3 -m app.rabbit_publisher 261
2024-01-05;14:46:05;878;323;python3 -m app.rabbit_publisher 323
2024-01-05;14:46:16;079;125;python3 -m app.rabbit_publisher 125
2024-01-05;14:46:26;228;190;python3 -m app.rabbit_publisher 190
2024-01-05;14:46:36;388;126;python3 -m app.rabbit_publisher 126
2024-01-05;14:46:46;534;296;python3 -m app.rabbit_publisher 296
2024-01-05;14:46:56;695;231;python3 -m app.rabbit_publisher 231
2024-01-05;14:47:06;846;296;python3 -m app.rabbit_publisher 296
2024-01-05;14:47:17;008;132;python3 -m app.rabbit_publisher 132
2024-01-05;14:47:27;165;235;python3 -m app.rabbit_publisher 235
2024-01-05;14:47:37;312;240;python3 -m app.rabbit_publisher 240
2024-01-05;14:47:47;461;307;python3 -m app.rabbit_publisher 307
2024-01-05;14:47:57;620;235;python3 -m app.rabbit_publisher 235
2024-01-05;14:48:07;768;268;python3 -m app.rabbit_publisher 268
2024-01-05;14:48:17;943;148;python3 -m app.rabbit_publisher 148
2024-01-05;14:48:28;088;110;python3 -m app.rabbit_publisher 110
2024-01-05;14:48:38;229;113;python3 -m app.rabbit_publisher 113
2024-01-05;14:48:48;381;160;python3 -m app.rabbit_publisher 160
2024-01-05;14:48:58;545;304;python3 -m app.rabbit_publisher 304
2024-01-05;14:49:08;722;156;python3 -m app.rabbit_publisher 156
2024-01-05;14:49:18;864;221;python3 -m app.rabbit_publisher 221
2024-01-05;14:49:29;015;160;python3 -m app.rabbit_publisher 160
2024-01-05;14:49:39;161;211;python3 -m app.rabbit_publisher 211
2024-01-05;14:49:49;317;139;python3 -m app.rabbit_publisher 139
2024-01-05;14:49:59;459;158;python3 -m app.rabbit_publisher 158
2024-01-05;14:50:09;602;228;python3 -m app.rabbit_publisher 228
2024-01-05;14:50:19;784;148;python3 -m app.rabbit_publisher 148
2024-01-05;14:50:29;927;338;python3 -m app.rabbit_publisher 338
2024-01-05;14:50:40;094;148;python3 -m app.rabbit_publisher 148
2024-01-05;14:50:50;344;252;python3 -m app.rabbit_publisher 252
2024-01-05;14:51:00;495;189;python3 -m app.rabbit_publisher 189
2024-01-05;14:51:10;640;186;python3 -m app.rabbit_publisher 186
2024-01-05;14:51:20;784;107;python3 -m app.rabbit_publisher 107
2024-01-05;14:51:30;922;140;python3 -m app.rabbit_publisher 140
2024-01-05;14:51:41;081;270;python3 -m app.rabbit_publisher 270
2024-01-05;14:51:51;234;196;python3 -m app.rabbit_publisher 196
2024-01-05;14:52:01;380;133;python3 -m app.rabbit_publisher 133
2024-01-05;14:52:11;521;274;python3 -m app.rabbit_publisher 274
2024-01-05;14:52:21;676;240;python3 -m app.rabbit_publisher 240
2024-01-05;14:52:31;829;134;python3 -m app.rabbit_publisher 134
2024-01-05;14:52:41;970;157;python3 -m app.rabbit_publisher 157
2024-01-05;14:52:52;113;291;python3 -m app.rabbit_publisher 291
2024-01-05;14:53:02;266;286;python3 -m app.rabbit_publisher 286
2024-01-05;14:53:12;420;245;python3 -m app.rabbit_publisher 245
2024-01-05;14:53:22;573;295;python3 -m app.rabbit_publisher 295
2024-01-05;14:53:32;735;333;python3 -m app.rabbit_publisher 333
2024-01-05;14:53:42;895;213;python3 -m app.rabbit_publisher 213
2024-01-05;14:53:53;046;214;python3 -m app.rabbit_publisher 214
2024-01-05;14:54:03;202;111;python3 -m app.rabbit_publisher 111
2024-01-05;14:54:13;338;300;python3 -m app.rabbit_publisher 300
2024-01-05;14:54:23;501;295;python3 -m app.rabbit_publisher 295
2024-01-05;14:54:33;666;239;python3 -m app.rabbit_publisher 239
2024-01-05;14:54:43;817;254;python3 -m app.rabbit_publisher 254
2024-01-05;14:54:53;970;266;python3 -m app.rabbit_publisher 266
2024-01-05;14:55:04;123;342;python3 -m app.rabbit_publisher 342
2024-01-05;14:55:14;284;147;python3 -m app.rabbit_publisher 147
2024-01-05;14:55:24;429;200;python3 -m app.rabbit_publisher 200
2024-01-05;14:55:34;576;137;python3 -m app.rabbit_publisher 137
2024-01-05;14:55:44;717;145;python3 -m app.rabbit_publisher 145
2024-01-05;14:55:54;857;246;python3 -m app.rabbit_publisher 246
2024-01-05;14:56:05;039;127;python3 -m app.rabbit_publisher 127
2024-01-05;14:56:15;180;125;python3 -m app.rabbit_publisher 125
2024-01-05;14:56:25;322;214;python3 -m app.rabbit_publisher 214
2024-01-05;14:56:35;476;262;python3 -m app.rabbit_publisher 262
2024-01-05;14:56:45;641;192;python3 -m app.rabbit_publisher 192
2024-01-05;14:56:55;790;300;python3 -m app.rabbit_publisher 300
2024-01-05;14:57:05;947;335;python3 -m app.rabbit_publisher 335
2024-01-05;14:57:16;108;190;python3 -m app.rabbit_publisher 190
2024-01-05;14:57:26;253;302;python3 -m app.rabbit_publisher 302
2024-01-05;14:57:36;424;125;python3 -m app.rabbit_publisher 125
2024-01-05;14:57:46;564;104;python3 -m app.rabbit_publisher 104
2024-01-05;14:57:56;717;313;python3 -m app.rabbit_publisher 313
2024-01-05;14:58:06;895;185;python3 -m app.rabbit_publisher 185
2024-01-05;14:58:17;056;232;python3 -m app.rabbit_publisher 232
2024-01-05;14:58:27;206;137;python3 -m app.rabbit_publisher 137
2024-01-05;14:58:37;350;291;python3 -m app.rabbit_publisher 291
2024-01-05;14:58:47;594;242;python3 -m app.rabbit_publisher 242
2024-01-05;14:58:57;745;119;python3 -m app.rabbit_publisher 119
2024-01-05;14:59:07;881;107;python3 -m app.rabbit_publisher 107
2024-01-05;14:59:18;017;339;python3 -m app.rabbit_publisher 339
2024-01-05;14:59:28;188;174;python3 -m app.rabbit_publisher 174
2024-01-05;14:59:38;331;330;python3 -m app.rabbit_publisher 330
2024-01-05;14:59:48;525;184;python3 -m app.rabbit_publisher 184
2024-01-05;14:59:58;671;176;python3 -m app.rabbit_publisher 176
2024-01-05;15:00:08;816;233;python3 -m app.rabbit_publisher 233
2024-01-05;15:00:18;979;161;python3 -m app.rabbit_publisher 161
2024-01-05;15:00:29;123;283;python3 -m app.rabbit_publisher 283
2024-01-05;15:00:39;279;285;python3 -m app.rabbit_publisher 285
2024-01-05;15:00:49;582;221;python3 -m app.rabbit_publisher 221
2024-01-05;15:00:59;738;237;python3 -m app.rabbit_publisher 237
2024-01-05;15:01:09;898;267;python3 -m app.rabbit_publisher 267
2024-01-05;15:01:20;053;252;python3 -m app.rabbit_publisher 252
2024-01-05;15:01:30;203;118;python3 -m app.rabbit_publisher 118
2024-01-05;15:01:40;340;210;python3 -m app.rabbit_publisher 210
2024-01-05;15:01:50;488;130;python3 -m app.rabbit_publisher 130
2024-01-05;15:02:00;631;295;python3 -m app.rabbit_publisher 295
2024-01-05;15:02:10;785;308;python3 -m app.rabbit_publisher 308
2024-01-05;15:02:20;959;290;python3 -m app.rabbit_publisher 290
2024-01-05;15:02:31;128;100;python3 -m app.rabbit_publisher 100
2024-01-05;15:02:41;263;336;python3 -m app.rabbit_publisher 336
2024-01-05;15:02:51;423;168;python3 -m app.rabbit_publisher 168
2024-01-05;15:03:01;569;121;python3 -m app.rabbit_publisher 121
2024-01-05;15:03:11;708;104;python3 -m app.rabbit_publisher 104
2024-01-05;15:03:21;847;250;python3 -m app.rabbit_publisher 250
2024-01-05;15:03:32;001;286;python3 -m app.rabbit_publisher 286
2024-01-05;15:03:42;177;214;python3 -m app.rabbit_publisher 214
2024-01-05;15:03:52;324;170;python3 -m app.rabbit_publisher 170
2024-01-05;15:04:02;471;160;python3 -m app.rabbit_publisher 160
2024-01-05;15:04:12;619;267;python3 -m app.rabbit_publisher 267
2024-01-05;15:04:22;773;197;python3 -m app.rabbit_publisher 197
2024-01-05;15:04:32;920;301;python3 -m app.rabbit_publisher 301
2024-01-05;15:04:43;080;191;python3 -m app.rabbit_publisher 191
2024-01-05;15:04:53;235;236;python3 -m app.rabbit_publisher 236
2024-01-05;15:05:03;392;304;python3 -m app.rabbit_publisher 304
2024-01-05;15:05:13;566;143;python3 -m app.rabbit_publisher 143
2024-01-05;15:05:23;707;286;python3 -m app.rabbit_publisher 286
2024-01-05;15:05:33;862;179;python3 -m app.rabbit_publisher 179
2024-01-05;15:05:44;009;329;python3 -m app.rabbit_publisher 329
2024-01-05;15:05:54;176;287;python3 -m app.rabbit_publisher 287
2024-01-05;15:06:04;332;126;python3 -m app.rabbit_publisher 126
2024-01-05;15:06:14;484;314;python3 -m app.rabbit_publisher 314
2024-01-05;15:06:24;644;252;python3 -m app.rabbit_publisher 252
2024-01-05;15:06:34;797;175;python3 -m app.rabbit_publisher 175
2024-01-05;15:06:44;939;296;python3 -m app.rabbit_publisher 296
2024-01-05;15:06:55;127;344;python3 -m app.rabbit_publisher 344
2024-01-05;15:07:05;335;175;python3 -m app.rabbit_publisher 175
2024-01-05;15:07:15;480;172;python3 -m app.rabbit_publisher 172
2024-01-05;15:07:25;625;227;python3 -m app.rabbit_publisher 227
2024-01-05;15:07:35;794;102;python3 -m app.rabbit_publisher 102
2024-01-05;15:07:45;929;333;python3 -m app.rabbit_publisher 333
2024-01-05;15:07:56;091;227;python3 -m app.rabbit_publisher 227
2024-01-05;15:08:06;241;144;python3 -m app.rabbit_publisher 144
2024-01-05;15:08:16;380;255;python3 -m app.rabbit_publisher 255
2024-01-05;15:08:26;535;114;python3 -m app.rabbit_publisher 114
2024-01-05;15:08:36;673;307;python3 -m app.rabbit_publisher 307
2024-01-05;15:08:46;837;169;python3 -m app.rabbit_publisher 169
2024-01-05;15:08:56;979;310;python3 -m app.rabbit_publisher 310
2024-01-05;15:09:07;139;137;python3 -m app.rabbit_publisher 137
2024-01-05;15:09:17;287;286;python3 -m app.rabbit_publisher 286
2024-01-05;15:09:27;448;162;python3 -m app.rabbit_publisher 162
2024-01-05;15:09:37;594;136;python3 -m app.rabbit_publisher 136
2024-01-05;15:09:47;741;225;python3 -m app.rabbit_publisher 225
2024-01-05;15:09:57;887;101;python3 -m app.rabbit_publisher 101
2024-01-05;15:10:08;023;134;python3 -m app.rabbit_publisher 134
2024-01-05;15:10:18;169;149;python3 -m app.rabbit_publisher 149
2024-01-05;15:10:28;309;339;python3 -m app.rabbit_publisher 339
2024-01-05;15:10:38;479;296;python3 -m app.rabbit_publisher 296
2024-01-05;15:10:48;640;131;python3 -m app.rabbit_publisher 131
2024-01-05;15:10:58;791;295;python3 -m app.rabbit_publisher 295
2024-01-05;15:11:08;963;295;python3 -m app.rabbit_publisher 295
2024-01-05;15:11:19;116;245;python3 -m app.rabbit_publisher 245
2024-01-05;15:11:29;267;217;python3 -m app.rabbit_publisher 217
2024-01-05;15:11:39;417;239;python3 -m app.rabbit_publisher 239
2024-01-05;15:11:49;595;126;python3 -m app.rabbit_publisher 126
2024-01-05;15:11:59;734;336;python3 -m app.rabbit_publisher 336
2024-01-05;15:12:09;930;165;python3 -m app.rabbit_publisher 165
2024-01-05;15:12:20;074;289;python3 -m app.rabbit_publisher 289
2024-01-05;15:12:30;228;278;python3 -m app.rabbit_publisher 278
2024-01-05;15:12:40;380;235;python3 -m app.rabbit_publisher 235
2024-01-05;15:12:50;530;276;python3 -m app.rabbit_publisher 276
2024-01-05;15:13:00;698;229;python3 -m app.rabbit_publisher 229
2024-01-05;15:13:10;847;119;python3 -m app.rabbit_publisher 119
2024-01-05;15:13:20;985;216;python3 -m app.rabbit_publisher 216
2024-01-05;15:13:31;134;159;python3 -m app.rabbit_publisher 159
2024-01-05;15:13:41;276;250;python3 -m app.rabbit_publisher 250
2024-01-05;15:13:51;429;191;python3 -m app.rabbit_publisher 191
2024-01-05;15:14:01;578;312;python3 -m app.rabbit_publisher 312
2024-01-05;15:14:11;737;146;python3 -m app.rabbit_publisher 146
2024-01-05;15:14:21;878;182;python3 -m app.rabbit_publisher 182
2024-01-05;15:14:32;024;252;python3 -m app.rabbit_publisher 252
2024-01-05;15:14:42;178;336;python3 -m app.rabbit_publisher 336
2024-01-05;15:14:52;341;222;python3 -m app.rabbit_publisher 222
2024-01-05;15:15:02;489;170;python3 -m app.rabbit_publisher 170
2024-01-05;15:15:12;635;159;python3 -m app.rabbit_publisher 159
2024-01-05;15:15:22;779;246;python3 -m app.rabbit_publisher 246
2024-01-05;15:15:32;956;340;python3 -m app.rabbit_publisher 340
2024-01-05;15:15:43;146;327;python3 -m app.rabbit_publisher 327
2024-01-05;15:15:53;304;344;python3 -m app.rabbit_publisher 344
2024-01-05;15:16:03;495;198;python3 -m app.rabbit_publisher 198
2024-01-05;15:16:13;661;266;python3 -m app.rabbit_publisher 266
2024-01-05;15:16:23;814;288;python3 -m app.rabbit_publisher 288
2024-01-05;15:16:33;969;309;python3 -m app.rabbit_publisher 309
2024-01-05;15:16:44;129;141;python3 -m app.rabbit_publisher 141
2024-01-05;15:16:54;270;254;python3 -m app.rabbit_publisher 254
2024-01-05;15:17:04;424;173;python3 -m app.rabbit_publisher 173
2024-01-05;15:17:14;593;344;python3 -m app.rabbit_publisher 344
2024-01-05;15:17:24;756;165;python3 -m app.rabbit_publisher 165
2024-01-05;15:17:34;898;222;python3 -m app.rabbit_publisher 222
2024-01-05;15:17:45;046;244;python3 -m app.rabbit_publisher 244
2024-01-05;15:17:55;194;260;python3 -m app.rabbit_publisher 260
2024-01-05;15:18:05;368;238;python3 -m app.rabbit_publisher 238
2024-01-05;15:18:15;523;209;python3 -m app.rabbit_publisher 209
2024-01-05;15:18:25;680;279;python3 -m app.rabbit_publisher 279
2024-01-05;15:18:35;836;176;python3 -m app.rabbit_publisher 176
2024-01-05;15:18:45;982;119;python3 -m app.rabbit_publisher 119
2024-01-05;15:18:56;124;167;python3 -m app.rabbit_publisher 167
2024-01-05;15:19:06;265;181;python3 -m app.rabbit_publisher 181
2024-01-05;15:19:16;410;341;python3 -m app.rabbit_publisher 341
2024-01-05;15:19:26;578;170;python3 -m app.rabbit_publisher 170
2024-01-05;15:19:36;723;140;python3 -m app.rabbit_publisher 140
2024-01-05;15:19:46;870;238;python3 -m app.rabbit_publisher 238
2024-01-05;15:19:57;024;244;python3 -m app.rabbit_publisher 244
2024-01-05;15:20:07;180;195;python3 -m app.rabbit_publisher 195
2024-01-05;15:20:17;327;309;python3 -m app.rabbit_publisher 309
2024-01-05;15:20:27;485;209;python3 -m app.rabbit_publisher 209
2024-01-05;15:20:37;634;214;python3 -m app.rabbit_publisher 214
2024-01-05;15:20:47;779;259;python3 -m app.rabbit_publisher 259
2024-01-05;15:20:57;937;316;python3 -m app.rabbit_publisher 316
2024-01-05;15:21:08;096;157;python3 -m app.rabbit_publisher 157
2024-01-05;15:21:18;237;139;python3 -m app.rabbit_publisher 139
2024-01-05;15:21:28;405;278;python3 -m app.rabbit_publisher 278
2024-01-05;15:21:38;562;192;python3 -m app.rabbit_publisher 192
2024-01-05;15:21:48;711;255;python3 -m app.rabbit_publisher 255
2024-01-05;15:21:58;906;217;python3 -m app.rabbit_publisher 217
2024-01-05;15:22:09;055;225;python3 -m app.rabbit_publisher 225
2024-01-05;15:22:19;233;131;python3 -m app.rabbit_publisher 131
2024-01-05;15:22:29;381;321;python3 -m app.rabbit_publisher 321
2024-01-05;15:22:39;541;332;python3 -m app.rabbit_publisher 332
2024-01-05;15:22:49;715;255;python3 -m app.rabbit_publisher 255
2024-01-05;15:22:59;879;171;python3 -m app.rabbit_publisher 171
2024-01-05;15:23:10;050;291;python3 -m app.rabbit_publisher 291
2024-01-05;15:23:20;209;288;python3 -m app.rabbit_publisher 288
2024-01-05;15:23:30;364;222;python3 -m app.rabbit_publisher 222
2024-01-05;15:23:40;524;157;python3 -m app.rabbit_publisher 157
2024-01-05;15:23:50;669;291;python3 -m app.rabbit_publisher 291
2024-01-05;15:24:00;839;224;python3 -m app.rabbit_publisher 224
2024-01-05;15:24:10;988;302;python3 -m app.rabbit_publisher 302
2024-01-05;15:24:21;148;308;python3 -m app.rabbit_publisher 308
2024-01-05;15:24:31;307;258;python3 -m app.rabbit_publisher 258
2024-01-05;15:24:41;462;173;python3 -m app.rabbit_publisher 173
2024-01-05;15:24:51;630;303;python3 -m app.rabbit_publisher 303
2024-01-05;15:25:01;789;254;python3 -m app.rabbit_publisher 254
2024-01-05;15:25:11;945;241;python3 -m app.rabbit_publisher 241
2024-01-05;15:25:22;100;272;python3 -m app.rabbit_publisher 272
2024-01-05;15:25:32;274;283;python3 -m app.rabbit_publisher 283
2024-01-05;15:25:42;433;233;python3 -m app.rabbit_publisher 233
2024-01-05;15:25:52;594;301;python3 -m app.rabbit_publisher 301
2024-01-05;15:26:02;793;168;python3 -m app.rabbit_publisher 168
2024-01-05;15:26:12;935;156;python3 -m app.rabbit_publisher 156
2024-01-05;15:26:23;082;107;python3 -m app.rabbit_publisher 107
2024-01-05;15:26:33;219;114;python3 -m app.rabbit_publisher 114
2024-01-05;15:26:43;367;329;python3 -m app.rabbit_publisher 329
2024-01-05;15:26:53;528;317;python3 -m app.rabbit_publisher 317
2024-01-05;15:27:03;697;145;python3 -m app.rabbit_publisher 145
2024-01-05;15:27:13;847;260;python3 -m app.rabbit_publisher 260
2024-01-05;15:27:23;999;149;python3 -m app.rabbit_publisher 149
2024-01-05;15:27:34;144;316;python3 -m app.rabbit_publisher 316
2024-01-05;15:27:44;301;182;python3 -m app.rabbit_publisher 182
2024-01-05;15:27:54;446;147;python3 -m app.rabbit_publisher 147
2024-01-05;15:28:04;588;142;python3 -m app.rabbit_publisher 142
2024-01-05;15:28:14;733;211;python3 -m app.rabbit_publisher 211
2024-01-05;15:28:24;881;247;python3 -m app.rabbit_publisher 247
2024-01-05;15:28:35;062;275;python3 -m app.rabbit_publisher 275
2024-01-05;15:28:45;216;169;python3 -m app.rabbit_publisher 169
2024-01-05;15:28:55;357;265;python3 -m app.rabbit_publisher 265
2024-01-05;15:29:05;511;159;python3 -m app.rabbit_publisher 159
2024-01-05;15:29:15;657;108;python3 -m app.rabbit_publisher 108
2024-01-05;15:29:25;793;270;python3 -m app.rabbit_publisher 270
2024-01-05;15:29:35;950;142;python3 -m app.rabbit_publisher 142
2024-01-05;15:29:46;090;188;python3 -m app.rabbit_publisher 188
2024-01-05;15:29:56;236;347;python3 -m app.rabbit_publisher 347
2024-01-05;15:30:06;401;316;python3 -m app.rabbit_publisher 316
2024-01-05;15:30:16;566;338;python3 -m app.rabbit_publisher 338
2024-01-05;15:30:26;728;140;python3 -m app.rabbit_publisher 140
2024-01-05;15:30:36;867;259;python3 -m app.rabbit_publisher 259
2024-01-05;15:30:47;020;229;python3 -m app.rabbit_publisher 229
2024-01-05;15:30:57;171;193;python3 -m app.rabbit_publisher 193
2024-01-05;15:31:07;314;292;python3 -m app.rabbit_publisher 292
2024-01-05;15:31:17;478;210;python3 -m app.rabbit_publisher 210
2024-01-05;15:31:27;627;341;python3 -m app.rabbit_publisher 341
2024-01-05;15:31:37;787;277;python3 -m app.rabbit_publisher 277
2024-01-05;15:31:47;941;159;python3 -m app.rabbit_publisher 159
2024-01-05;15:31:58;085;202;python3 -m app.rabbit_publisher 202
2024-01-05;15:32:08;233;187;python3 -m app.rabbit_publisher 187
2024-01-05;15:32:18;378;228;python3 -m app.rabbit_publisher 228
2024-01-05;15:32:28;533;155;python3 -m app.rabbit_publisher 155
2024-01-05;15:32:38;679;155;python3 -m app.rabbit_publisher 155
2024-01-05;15:32:48;824;222;python3 -m app.rabbit_publisher 222
2024-01-05;15:32:58;973;231;python3 -m app.rabbit_publisher 231
2024-01-05;15:33:09;136;196;python3 -m app.rabbit_publisher 196
2024-01-05;15:33:19;311;345;python3 -m app.rabbit_publisher 345
2024-01-05;15:33:29;474;292;python3 -m app.rabbit_publisher 292
2024-01-05;15:33:39;633;252;python3 -m app.rabbit_publisher 252
2024-01-05;15:33:49;788;231;python3 -m app.rabbit_publisher 231
2024-01-05;15:33:59;939;233;python3 -m app.rabbit_publisher 233
2024-01-05;15:34:10;093;188;python3 -m app.rabbit_publisher 188
2024-01-05;15:34:20;242;171;python3 -m app.rabbit_publisher 171
2024-01-05;15:34:30;415;177;python3 -m app.rabbit_publisher 177
2024-01-05;15:34:40;565;317;python3 -m app.rabbit_publisher 317
2024-01-05;15:34:50;740;193;python3 -m app.rabbit_publisher 193
2024-01-05;15:35:00;891;250;python3 -m app.rabbit_publisher 250
2024-01-05;15:35:11;073;313;python3 -m app.rabbit_publisher 313
2024-01-05;15:35:21;246;218;python3 -m app.rabbit_publisher 218
2024-01-05;15:35:31;404;142;python3 -m app.rabbit_publisher 142
2024-01-05;15:35:41;551;112;python3 -m app.rabbit_publisher 112
2024-01-05;15:35:51;704;130;python3 -m app.rabbit_publisher 130
2024-01-05;15:36:01;845;162;python3 -m app.rabbit_publisher 162
2024-01-05;15:36:11;993;211;python3 -m app.rabbit_publisher 211
2024-01-05;15:36:22;148;340;python3 -m app.rabbit_publisher 340
2024-01-05;15:36:32;312;115;python3 -m app.rabbit_publisher 115
2024-01-05;15:36:42;456;137;python3 -m app.rabbit_publisher 137
2024-01-05;15:36:52;603;147;python3 -m app.rabbit_publisher 147
2024-01-05;15:37:02;748;216;python3 -m app.rabbit_publisher 216
2024-01-05;15:37:12;897;182;python3 -m app.rabbit_publisher 182
2024-01-05;15:37:23;061;336;python3 -m app.rabbit_publisher 336
2024-01-05;15:37:33;240;330;python3 -m app.rabbit_publisher 330
2024-01-05;15:37:43;398;275;python3 -m app.rabbit_publisher 275
2024-01-05;15:37:53;578;115;python3 -m app.rabbit_publisher 115
2024-01-05;15:38:03;714;329;python3 -m app.rabbit_publisher 329
2024-01-05;15:38:13;873;149;python3 -m app.rabbit_publisher 149
2024-01-05;15:38:24;014;186;python3 -m app.rabbit_publisher 186
2024-01-05;15:38:34;158;332;python3 -m app.rabbit_publisher 332
2024-01-05;15:38:44;328;315;python3 -m app.rabbit_publisher 315
2024-01-05;15:38:54;485;207;python3 -m app.rabbit_publisher 207
2024-01-05;15:39:04;638;276;python3 -m app.rabbit_publisher 276
2024-01-05;15:39:14;792;141;python3 -m app.rabbit_publisher 141
2024-01-05;15:39:24;930;290;python3 -m app.rabbit_publisher 290
2024-01-05;15:39:35;172;125;python3 -m app.rabbit_publisher 125
2024-01-05;15:39:45;313;225;python3 -m app.rabbit_publisher 225
2024-01-05;15:39:55;463;108;python3 -m app.rabbit_publisher 108
2024-01-05;15:40:05;602;254;python3 -m app.rabbit_publisher 254
2024-01-05;15:40:15;752;121;python3 -m app.rabbit_publisher 121
2024-01-05;15:40:25;894;346;python3 -m app.rabbit_publisher 346
2024-01-05;15:40:36;056;239;python3 -m app.rabbit_publisher 239
2024-01-05;15:40:46;206;312;python3 -m app.rabbit_publisher 312
2024-01-05;15:40:56;363;160;python3 -m app.rabbit_publisher 160
2024-01-05;15:41:06;505;112;python3 -m app.rabbit_publisher 112
2024-01-05;15:41:16;644;280;python3 -m app.rabbit_publisher 280
2024-01-05;15:41:26;798;244;python3 -m app.rabbit_publisher 244
2024-01-05;15:41:36;949;240;python3 -m app.rabbit_publisher 240
2024-01-05;15:41:47;116;344;python3 -m app.rabbit_publisher 344
2024-01-05;15:41:57;277;146;python3 -m app.rabbit_publisher 146
2024-01-05;15:42:07;417;279;python3 -m app.rabbit_publisher 279
2024-01-05;15:42:17;571;176;python3 -m app.rabbit_publisher 176
2024-01-05;15:42:27;723;286;python3 -m app.rabbit_publisher 286
2024-01-05;15:42:37;879;226;python3 -m app.rabbit_publisher 226
2024-01-05;15:42:48;032;117;python3 -m app.rabbit_publisher 117
2024-01-05;15:42:58;172;296;python3 -m app.rabbit_publisher 296
2024-01-05;15:43:08;328;162;python3 -m app.rabbit_publisher 162
2024-01-05;15:43:18;474;308;python3 -m app.rabbit_publisher 308
2024-01-05;15:43:28;632;224;python3 -m app.rabbit_publisher 224
2024-01-05;15:43:38;781;272;python3 -m app.rabbit_publisher 272
2024-01-05;15:43:48;932;135;python3 -m app.rabbit_publisher 135
2024-01-05;15:43:59;074;238;python3 -m app.rabbit_publisher 238
2024-01-05;15:44:09;225;253;python3 -m app.rabbit_publisher 253
2024-01-05;15:44:19;386;229;python3 -m app.rabbit_publisher 229
2024-01-05;15:44:29;538;153;python3 -m app.rabbit_publisher 153
2024-01-05;15:44:39;808;177;python3 -m app.rabbit_publisher 177
2024-01-05;15:44:50;011;314;python3 -m app.rabbit_publisher 314
2024-01-05;15:45:00;177;307;python3 -m app.rabbit_publisher 307
2024-01-05;15:45:10;342;348;python3 -m app.rabbit_publisher 348
2024-01-05;15:45:20;515;177;python3 -m app.rabbit_publisher 177
2024-01-05;15:45:30;670;166;python3 -m app.rabbit_publisher 166
2024-01-05;15:45:40;816;157;python3 -m app.rabbit_publisher 157
2024-01-05;15:45:50;961;276;python3 -m app.rabbit_publisher 276
2024-01-05;15:46:01;116;301;python3 -m app.rabbit_publisher 301
2024-01-05;15:46:11;292;251;python3 -m app.rabbit_publisher 251
2024-01-05;15:46:21;464;251;python3 -m app.rabbit_publisher 251
2024-01-05;15:46:31;627;149;python3 -m app.rabbit_publisher 149
2024-01-05;15:46:41;771;203;python3 -m app.rabbit_publisher 203
