Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-07;00:29:01;672;231;python3 -m app.rabbit_publisher 231
2024-01-07;00:29:11;836;264;python3 -m app.rabbit_publisher 264
2024-01-07;00:29:22;001;242;python3 -m app.rabbit_publisher 242
2024-01-07;00:29:32;154;262;python3 -m app.rabbit_publisher 262
2024-01-07;00:29:42;329;180;python3 -m app.rabbit_publisher 180
2024-01-07;00:29:52;497;145;python3 -m app.rabbit_publisher 145
2024-01-07;00:30:02;658;218;python3 -m app.rabbit_publisher 218
2024-01-07;00:30:12;809;245;python3 -m app.rabbit_publisher 245
2024-01-07;00:30:22;965;159;python3 -m app.rabbit_publisher 159
2024-01-07;00:30:33;108;162;python3 -m app.rabbit_publisher 162
2024-01-07;00:30:43;250;135;python3 -m app.rabbit_publisher 135
2024-01-07;00:30:53;398;251;python3 -m app.rabbit_publisher 251
2024-01-07;00:31:03;569;200;python3 -m app.rabbit_publisher 200
2024-01-07;00:31:13;714;142;python3 -m app.rabbit_publisher 142
2024-01-07;00:31:23;857;102;python3 -m app.rabbit_publisher 102
2024-01-07;00:31:34;000;276;python3 -m app.rabbit_publisher 276
2024-01-07;00:31:44;167;306;python3 -m app.rabbit_publisher 306
2024-01-07;00:31:54;367;246;python3 -m app.rabbit_publisher 246
2024-01-07;00:32:04;525;201;python3 -m app.rabbit_publisher 201
2024-01-07;00:32:14;670;331;python3 -m app.rabbit_publisher 331
2024-01-07;00:32:24;833;345;python3 -m app.rabbit_publisher 345
2024-01-07;00:32:35;005;347;python3 -m app.rabbit_publisher 347
2024-01-07;00:32:45;175;201;python3 -m app.rabbit_publisher 201
2024-01-07;00:32:55;333;185;python3 -m app.rabbit_publisher 185
2024-01-07;00:33:05;475;327;python3 -m app.rabbit_publisher 327
2024-01-07;00:33:15;637;158;python3 -m app.rabbit_publisher 158
2024-01-07;00:33:25;780;343;python3 -m app.rabbit_publisher 343
2024-01-07;00:33:35;942;347;python3 -m app.rabbit_publisher 347
2024-01-07;00:33:46;104;172;python3 -m app.rabbit_publisher 172
2024-01-07;00:33:56;249;200;python3 -m app.rabbit_publisher 200
2024-01-07;00:34:06;398;145;python3 -m app.rabbit_publisher 145
2024-01-07;00:34:16;538;311;python3 -m app.rabbit_publisher 311
2024-01-07;00:34:26;702;237;python3 -m app.rabbit_publisher 237
2024-01-07;00:34:36;854;311;python3 -m app.rabbit_publisher 311
2024-01-07;00:34:47;029;190;python3 -m app.rabbit_publisher 190
2024-01-07;00:34:57;181;205;python3 -m app.rabbit_publisher 205
2024-01-07;00:35:07;330;163;python3 -m app.rabbit_publisher 163
2024-01-07;00:35:17;491;312;python3 -m app.rabbit_publisher 312
2024-01-07;00:35:27;666;251;python3 -m app.rabbit_publisher 251
2024-01-07;00:35:37;841;342;python3 -m app.rabbit_publisher 342
2024-01-07;00:35:48;012;145;python3 -m app.rabbit_publisher 145
2024-01-07;00:35:58;152;254;python3 -m app.rabbit_publisher 254
2024-01-07;00:36:08;316;264;python3 -m app.rabbit_publisher 264
2024-01-07;00:36:18;479;206;python3 -m app.rabbit_publisher 206
2024-01-07;00:36:28;632;299;python3 -m app.rabbit_publisher 299
2024-01-07;00:36:38;790;116;python3 -m app.rabbit_publisher 116
2024-01-07;00:36:48;940;103;python3 -m app.rabbit_publisher 103
2024-01-07;00:36:59;078;154;python3 -m app.rabbit_publisher 154
2024-01-07;00:37:09;219;129;python3 -m app.rabbit_publisher 129
2024-01-07;00:37:19;369;114;python3 -m app.rabbit_publisher 114
2024-01-07;00:37:29;506;239;python3 -m app.rabbit_publisher 239
2024-01-07;00:37:39;659;124;python3 -m app.rabbit_publisher 124
2024-01-07;00:37:49;798;345;python3 -m app.rabbit_publisher 345
2024-01-07;00:37:59;986;257;python3 -m app.rabbit_publisher 257
2024-01-07;00:38:10;155;186;python3 -m app.rabbit_publisher 186
2024-01-07;00:38:20;301;133;python3 -m app.rabbit_publisher 133
2024-01-07;00:38:30;442;159;python3 -m app.rabbit_publisher 159
2024-01-07;00:38:40;586;199;python3 -m app.rabbit_publisher 199
2024-01-07;00:38:50;736;280;python3 -m app.rabbit_publisher 280
2024-01-07;00:39:00;894;262;python3 -m app.rabbit_publisher 262
2024-01-07;00:39:11;048;181;python3 -m app.rabbit_publisher 181
2024-01-07;00:39:21;196;144;python3 -m app.rabbit_publisher 144
2024-01-07;00:39:31;336;315;python3 -m app.rabbit_publisher 315
2024-01-07;00:39:41;510;164;python3 -m app.rabbit_publisher 164
2024-01-07;00:39:51;683;158;python3 -m app.rabbit_publisher 158
2024-01-07;00:40:01;826;107;python3 -m app.rabbit_publisher 107
2024-01-07;00:40:11;984;107;python3 -m app.rabbit_publisher 107
2024-01-07;00:40:22;124;157;python3 -m app.rabbit_publisher 157
2024-01-07;00:40:32;267;263;python3 -m app.rabbit_publisher 263
2024-01-07;00:40:42;420;115;python3 -m app.rabbit_publisher 115
2024-01-07;00:40:52;558;160;python3 -m app.rabbit_publisher 160
2024-01-07;00:41:02;725;316;python3 -m app.rabbit_publisher 316
2024-01-07;00:41:12;885;129;python3 -m app.rabbit_publisher 129
2024-01-07;00:41:23;023;306;python3 -m app.rabbit_publisher 306
2024-01-07;00:41:33;181;264;python3 -m app.rabbit_publisher 264
2024-01-07;00:41:43;333;286;python3 -m app.rabbit_publisher 286
2024-01-07;00:41:53;487;227;python3 -m app.rabbit_publisher 227
2024-01-07;00:42:03;671;164;python3 -m app.rabbit_publisher 164
2024-01-07;00:42:13;814;261;python3 -m app.rabbit_publisher 261
2024-01-07;00:42:23;969;327;python3 -m app.rabbit_publisher 327
2024-01-07;00:42:34;126;102;python3 -m app.rabbit_publisher 102
2024-01-07;00:42:44;261;200;python3 -m app.rabbit_publisher 200
2024-01-07;00:42:54;410;317;python3 -m app.rabbit_publisher 317
2024-01-07;00:43:04;617;129;python3 -m app.rabbit_publisher 129
2024-01-07;00:43:14;756;128;python3 -m app.rabbit_publisher 128
2024-01-07;00:43:24;898;154;python3 -m app.rabbit_publisher 154
2024-01-07;00:43:35;128;222;python3 -m app.rabbit_publisher 222
2024-01-07;00:43:45;277;302;python3 -m app.rabbit_publisher 302
2024-01-07;00:43:55;434;132;python3 -m app.rabbit_publisher 132
2024-01-07;00:44:05;575;310;python3 -m app.rabbit_publisher 310
2024-01-07;00:44:15;733;212;python3 -m app.rabbit_publisher 212
2024-01-07;00:44:25;891;274;python3 -m app.rabbit_publisher 274
2024-01-07;00:44:36;052;214;python3 -m app.rabbit_publisher 214
2024-01-07;00:44:46;201;187;python3 -m app.rabbit_publisher 187
2024-01-07;00:44:56;347;197;python3 -m app.rabbit_publisher 197
2024-01-07;00:45:06;513;261;python3 -m app.rabbit_publisher 261
2024-01-07;00:45:16;670;319;python3 -m app.rabbit_publisher 319
2024-01-07;00:45:26;830;159;python3 -m app.rabbit_publisher 159
2024-01-07;00:45:36;973;306;python3 -m app.rabbit_publisher 306
2024-01-07;00:45:47;133;144;python3 -m app.rabbit_publisher 144
2024-01-07;00:45:57;273;140;python3 -m app.rabbit_publisher 140
2024-01-07;00:46:07;419;268;python3 -m app.rabbit_publisher 268
2024-01-07;00:46:17;575;301;python3 -m app.rabbit_publisher 301
2024-01-07;00:46:27;732;152;python3 -m app.rabbit_publisher 152
2024-01-07;00:46:37;877;217;python3 -m app.rabbit_publisher 217
2024-01-07;00:46:48;040;137;python3 -m app.rabbit_publisher 137
2024-01-07;00:46:58;201;290;python3 -m app.rabbit_publisher 290
2024-01-07;00:47:08;356;206;python3 -m app.rabbit_publisher 206
2024-01-07;00:47:18;511;240;python3 -m app.rabbit_publisher 240
2024-01-07;00:47:28;665;201;python3 -m app.rabbit_publisher 201
2024-01-07;00:47:38;818;323;python3 -m app.rabbit_publisher 323
2024-01-07;00:47:48;978;173;python3 -m app.rabbit_publisher 173
2024-01-07;00:47:59;121;271;python3 -m app.rabbit_publisher 271
2024-01-07;00:48:09;289;291;python3 -m app.rabbit_publisher 291
2024-01-07;00:48:19;445;322;python3 -m app.rabbit_publisher 322
2024-01-07;00:48:29;604;122;python3 -m app.rabbit_publisher 122
2024-01-07;00:48:39;740;222;python3 -m app.rabbit_publisher 222
2024-01-07;00:48:49;906;345;python3 -m app.rabbit_publisher 345
2024-01-07;00:49:00;073;227;python3 -m app.rabbit_publisher 227
2024-01-07;00:49:10;229;122;python3 -m app.rabbit_publisher 122
2024-01-07;00:49:20;380;116;python3 -m app.rabbit_publisher 116
2024-01-07;00:49:30;600;220;python3 -m app.rabbit_publisher 220
2024-01-07;00:49:40;768;158;python3 -m app.rabbit_publisher 158
2024-01-07;00:49:50;933;258;python3 -m app.rabbit_publisher 258
2024-01-07;00:50:01;093;213;python3 -m app.rabbit_publisher 213
2024-01-07;00:50:11;244;164;python3 -m app.rabbit_publisher 164
2024-01-07;00:50:21;389;207;python3 -m app.rabbit_publisher 207
2024-01-07;00:50:31;554;246;python3 -m app.rabbit_publisher 246
2024-01-07;00:50:41;712;268;python3 -m app.rabbit_publisher 268
2024-01-07;00:50:51;866;300;python3 -m app.rabbit_publisher 300
2024-01-07;00:51:02;031;216;python3 -m app.rabbit_publisher 216
2024-01-07;00:51:12;209;134;python3 -m app.rabbit_publisher 134
2024-01-07;00:51:22;367;327;python3 -m app.rabbit_publisher 327
2024-01-07;00:51:32;529;128;python3 -m app.rabbit_publisher 128
2024-01-07;00:51:42;692;156;python3 -m app.rabbit_publisher 156
2024-01-07;00:51:52;837;237;python3 -m app.rabbit_publisher 237
2024-01-07;00:52:03;003;271;python3 -m app.rabbit_publisher 271
2024-01-07;00:52:13;187;287;python3 -m app.rabbit_publisher 287
2024-01-07;00:52:23;372;317;python3 -m app.rabbit_publisher 317
2024-01-07;00:52:33;531;318;python3 -m app.rabbit_publisher 318
2024-01-07;00:52:43;701;185;python3 -m app.rabbit_publisher 185
2024-01-07;00:52:53;846;210;python3 -m app.rabbit_publisher 210
2024-01-07;00:53:03;999;155;python3 -m app.rabbit_publisher 155
2024-01-07;00:53:14;169;222;python3 -m app.rabbit_publisher 222
2024-01-07;00:53:24;320;286;python3 -m app.rabbit_publisher 286
2024-01-07;00:53:34;480;295;python3 -m app.rabbit_publisher 295
2024-01-07;00:53:44;651;106;python3 -m app.rabbit_publisher 106
2024-01-07;00:53:54;797;309;python3 -m app.rabbit_publisher 309
2024-01-07;00:54:04;964;158;python3 -m app.rabbit_publisher 158
2024-01-07;00:54:15;187;217;python3 -m app.rabbit_publisher 217
2024-01-07;00:54:25;335;103;python3 -m app.rabbit_publisher 103
2024-01-07;00:54:35;472;347;python3 -m app.rabbit_publisher 347
2024-01-07;00:54:45;634;331;python3 -m app.rabbit_publisher 331
2024-01-07;00:54:55;792;284;python3 -m app.rabbit_publisher 284
2024-01-07;00:55:05;993;239;python3 -m app.rabbit_publisher 239
2024-01-07;00:55:16;142;226;python3 -m app.rabbit_publisher 226
2024-01-07;00:55:26;292;348;python3 -m app.rabbit_publisher 348
2024-01-07;00:55:36;461;162;python3 -m app.rabbit_publisher 162
2024-01-07;00:55:46;604;277;python3 -m app.rabbit_publisher 277
2024-01-07;00:55:56;762;128;python3 -m app.rabbit_publisher 128
2024-01-07;00:56:06;902;120;python3 -m app.rabbit_publisher 120
2024-01-07;00:56:17;042;276;python3 -m app.rabbit_publisher 276
2024-01-07;00:56:27;195;325;python3 -m app.rabbit_publisher 325
2024-01-07;00:56:37;353;165;python3 -m app.rabbit_publisher 165
2024-01-07;00:56:47;497;316;python3 -m app.rabbit_publisher 316
2024-01-07;00:56:57;658;167;python3 -m app.rabbit_publisher 167
2024-01-07;00:57:07;805;234;python3 -m app.rabbit_publisher 234
2024-01-07;00:57:17;965;335;python3 -m app.rabbit_publisher 335
2024-01-07;00:57:28;126;342;python3 -m app.rabbit_publisher 342
2024-01-07;00:57:38;285;177;python3 -m app.rabbit_publisher 177
2024-01-07;00:57:48;430;191;python3 -m app.rabbit_publisher 191
2024-01-07;00:57:58;584;194;python3 -m app.rabbit_publisher 194
2024-01-07;00:58:08;733;286;python3 -m app.rabbit_publisher 286
2024-01-07;00:58:18;889;206;python3 -m app.rabbit_publisher 206
2024-01-07;00:58:29;034;120;python3 -m app.rabbit_publisher 120
2024-01-07;00:58:39;171;335;python3 -m app.rabbit_publisher 335
2024-01-07;00:58:49;329;337;python3 -m app.rabbit_publisher 337
2024-01-07;00:58:59;489;209;python3 -m app.rabbit_publisher 209
2024-01-07;00:59:09;637;331;python3 -m app.rabbit_publisher 331
2024-01-07;00:59:19;796;166;python3 -m app.rabbit_publisher 166
2024-01-07;00:59:29;940;238;python3 -m app.rabbit_publisher 238
2024-01-07;00:59:40;093;152;python3 -m app.rabbit_publisher 152
2024-01-07;00:59:50;232;124;python3 -m app.rabbit_publisher 124
2024-01-07;01:00:00;394;265;python3 -m app.rabbit_publisher 265
2024-01-07;01:00:10;546;242;python3 -m app.rabbit_publisher 242
2024-01-07;01:00:20;695;280;python3 -m app.rabbit_publisher 280
2024-01-07;01:00:30;851;254;python3 -m app.rabbit_publisher 254
2024-01-07;01:00:41;006;138;python3 -m app.rabbit_publisher 138
2024-01-07;01:00:51;145;249;python3 -m app.rabbit_publisher 249
2024-01-07;01:01:01;295;304;python3 -m app.rabbit_publisher 304
2024-01-07;01:01:11;456;215;python3 -m app.rabbit_publisher 215
2024-01-07;01:01:21;616;107;python3 -m app.rabbit_publisher 107
2024-01-07;01:01:31;766;131;python3 -m app.rabbit_publisher 131
2024-01-07;01:01:41;907;274;python3 -m app.rabbit_publisher 274
2024-01-07;01:01:52;063;240;python3 -m app.rabbit_publisher 240
2024-01-07;01:02:02;215;285;python3 -m app.rabbit_publisher 285
2024-01-07;01:02:12;373;335;python3 -m app.rabbit_publisher 335
2024-01-07;01:02:22;537;322;python3 -m app.rabbit_publisher 322
2024-01-07;01:02:32;700;142;python3 -m app.rabbit_publisher 142
2024-01-07;01:02:42;861;116;python3 -m app.rabbit_publisher 116
2024-01-07;01:02:53;012;253;python3 -m app.rabbit_publisher 253
2024-01-07;01:03:03;166;143;python3 -m app.rabbit_publisher 143
2024-01-07;01:03:13;325;170;python3 -m app.rabbit_publisher 170
2024-01-07;01:03:23;470;192;python3 -m app.rabbit_publisher 192
2024-01-07;01:03:33;652;216;python3 -m app.rabbit_publisher 216
2024-01-07;01:03:43;808;335;python3 -m app.rabbit_publisher 335
2024-01-07;01:03:53;993;107;python3 -m app.rabbit_publisher 107
2024-01-07;01:04:04;136;130;python3 -m app.rabbit_publisher 130
2024-01-07;01:04:14;277;215;python3 -m app.rabbit_publisher 215
2024-01-07;01:04:24;427;123;python3 -m app.rabbit_publisher 123
2024-01-07;01:04:34;566;310;python3 -m app.rabbit_publisher 310
2024-01-07;01:04:44;727;173;python3 -m app.rabbit_publisher 173
2024-01-07;01:04:54;904;188;python3 -m app.rabbit_publisher 188
2024-01-07;01:05:05;082;268;python3 -m app.rabbit_publisher 268
2024-01-07;01:05:15;266;101;python3 -m app.rabbit_publisher 101
2024-01-07;01:05:25;415;275;python3 -m app.rabbit_publisher 275
2024-01-07;01:05:35;597;320;python3 -m app.rabbit_publisher 320
2024-01-07;01:05:45;757;344;python3 -m app.rabbit_publisher 344
2024-01-07;01:05:55;928;132;python3 -m app.rabbit_publisher 132
2024-01-07;01:06:06;073;272;python3 -m app.rabbit_publisher 272
2024-01-07;01:06:16;225;327;python3 -m app.rabbit_publisher 327
2024-01-07;01:06:26;384;288;python3 -m app.rabbit_publisher 288
2024-01-07;01:06:36;540;155;python3 -m app.rabbit_publisher 155
2024-01-07;01:06:46;684;127;python3 -m app.rabbit_publisher 127
2024-01-07;01:06:56;833;155;python3 -m app.rabbit_publisher 155
2024-01-07;01:07:06;985;290;python3 -m app.rabbit_publisher 290
2024-01-07;01:07:17;143;110;python3 -m app.rabbit_publisher 110
2024-01-07;01:07:27;284;213;python3 -m app.rabbit_publisher 213
2024-01-07;01:07:37;435;235;python3 -m app.rabbit_publisher 235
2024-01-07;01:07:47;585;246;python3 -m app.rabbit_publisher 246
2024-01-07;01:07:57;737;212;python3 -m app.rabbit_publisher 212
2024-01-07;01:08:07;886;344;python3 -m app.rabbit_publisher 344
2024-01-07;01:08:18;060;114;python3 -m app.rabbit_publisher 114
2024-01-07;01:08:28;197;259;python3 -m app.rabbit_publisher 259
2024-01-07;01:08:38;349;190;python3 -m app.rabbit_publisher 190
2024-01-07;01:08:48;495;291;python3 -m app.rabbit_publisher 291
2024-01-07;01:08:58;664;240;python3 -m app.rabbit_publisher 240
2024-01-07;01:09:08;820;249;python3 -m app.rabbit_publisher 249
2024-01-07;01:09:18;973;155;python3 -m app.rabbit_publisher 155
2024-01-07;01:09:29;115;127;python3 -m app.rabbit_publisher 127
2024-01-07;01:09:39;252;245;python3 -m app.rabbit_publisher 245
2024-01-07;01:09:49;404;211;python3 -m app.rabbit_publisher 211
2024-01-07;01:09:59;554;101;python3 -m app.rabbit_publisher 101
2024-01-07;01:10:09;688;135;python3 -m app.rabbit_publisher 135
2024-01-07;01:10:19;829;163;python3 -m app.rabbit_publisher 163
2024-01-07;01:10:29;971;338;python3 -m app.rabbit_publisher 338
2024-01-07;01:10:40;134;144;python3 -m app.rabbit_publisher 144
2024-01-07;01:10:50;274;299;python3 -m app.rabbit_publisher 299
2024-01-07;01:11:00;436;260;python3 -m app.rabbit_publisher 260
2024-01-07;01:11:10;629;269;python3 -m app.rabbit_publisher 269
2024-01-07;01:11:20;791;253;python3 -m app.rabbit_publisher 253
2024-01-07;01:11:30;946;206;python3 -m app.rabbit_publisher 206
2024-01-07;01:11:41;098;212;python3 -m app.rabbit_publisher 212
2024-01-07;01:11:51;248;168;python3 -m app.rabbit_publisher 168
2024-01-07;01:12:01;393;159;python3 -m app.rabbit_publisher 159
2024-01-07;01:12:11;540;255;python3 -m app.rabbit_publisher 255
2024-01-07;01:12:21;692;324;python3 -m app.rabbit_publisher 324
2024-01-07;01:12:31;859;178;python3 -m app.rabbit_publisher 178
2024-01-07;01:12:42;005;222;python3 -m app.rabbit_publisher 222
2024-01-07;01:12:52;152;197;python3 -m app.rabbit_publisher 197
2024-01-07;01:13:02;300;305;python3 -m app.rabbit_publisher 305
2024-01-07;01:13:12;459;149;python3 -m app.rabbit_publisher 149
2024-01-07;01:13:22;600;228;python3 -m app.rabbit_publisher 228
2024-01-07;01:13:32;749;233;python3 -m app.rabbit_publisher 233
2024-01-07;01:13:42;900;308;python3 -m app.rabbit_publisher 308
2024-01-07;01:13:53;058;210;python3 -m app.rabbit_publisher 210
2024-01-07;01:14:03;205;273;python3 -m app.rabbit_publisher 273
2024-01-07;01:14:13;356;284;python3 -m app.rabbit_publisher 284
2024-01-07;01:14:23;518;151;python3 -m app.rabbit_publisher 151
2024-01-07;01:14:33;673;121;python3 -m app.rabbit_publisher 121
2024-01-07;01:14:43;813;302;python3 -m app.rabbit_publisher 302
2024-01-07;01:14:53;976;201;python3 -m app.rabbit_publisher 201
2024-01-07;01:15:04;127;276;python3 -m app.rabbit_publisher 276
2024-01-07;01:15:14;283;270;python3 -m app.rabbit_publisher 270
2024-01-07;01:15:24;445;115;python3 -m app.rabbit_publisher 115
2024-01-07;01:15:34;584;282;python3 -m app.rabbit_publisher 282
2024-01-07;01:15:44;764;318;python3 -m app.rabbit_publisher 318
2024-01-07;01:15:54;944;340;python3 -m app.rabbit_publisher 340
2024-01-07;01:16:05;209;266;python3 -m app.rabbit_publisher 266
2024-01-07;01:16:15;402;128;python3 -m app.rabbit_publisher 128
2024-01-07;01:16:25;546;165;python3 -m app.rabbit_publisher 165
2024-01-07;01:16:35;693;268;python3 -m app.rabbit_publisher 268
2024-01-07;01:16:45;870;244;python3 -m app.rabbit_publisher 244
2024-01-07;01:16:56;036;145;python3 -m app.rabbit_publisher 145
2024-01-07;01:17:06;195;233;python3 -m app.rabbit_publisher 233
2024-01-07;01:17:16;377;306;python3 -m app.rabbit_publisher 306
2024-01-07;01:17:26;558;291;python3 -m app.rabbit_publisher 291
2024-01-07;01:17:36;727;227;python3 -m app.rabbit_publisher 227
2024-01-07;01:17:46;910;263;python3 -m app.rabbit_publisher 263
2024-01-07;01:17:57;100;314;python3 -m app.rabbit_publisher 314
2024-01-07;01:18:07;273;209;python3 -m app.rabbit_publisher 209
2024-01-07;01:18:17;439;312;python3 -m app.rabbit_publisher 312
2024-01-07;01:18:27;648;125;python3 -m app.rabbit_publisher 125
2024-01-07;01:18:37;791;258;python3 -m app.rabbit_publisher 258
2024-01-07;01:18:47;947;291;python3 -m app.rabbit_publisher 291
2024-01-07;01:18:58;118;162;python3 -m app.rabbit_publisher 162
2024-01-07;01:19:08;261;329;python3 -m app.rabbit_publisher 329
2024-01-07;01:19:18;420;263;python3 -m app.rabbit_publisher 263
2024-01-07;01:19:28;576;104;python3 -m app.rabbit_publisher 104
2024-01-07;01:19:38;733;332;python3 -m app.rabbit_publisher 332
2024-01-07;01:19:48;892;345;python3 -m app.rabbit_publisher 345
2024-01-07;01:19:59;054;108;python3 -m app.rabbit_publisher 108
2024-01-07;01:20:09;207;310;python3 -m app.rabbit_publisher 310
2024-01-07;01:20:19;366;329;python3 -m app.rabbit_publisher 329
2024-01-07;01:20:29;525;338;python3 -m app.rabbit_publisher 338
2024-01-07;01:20:39;684;126;python3 -m app.rabbit_publisher 126
2024-01-07;01:20:49;823;124;python3 -m app.rabbit_publisher 124
2024-01-07;01:20:59;968;187;python3 -m app.rabbit_publisher 187
2024-01-07;01:21:10;115;109;python3 -m app.rabbit_publisher 109
2024-01-07;01:21:20;250;182;python3 -m app.rabbit_publisher 182
2024-01-07;01:21:30;396;339;python3 -m app.rabbit_publisher 339
2024-01-07;01:21:40;555;229;python3 -m app.rabbit_publisher 229
2024-01-07;01:21:50;704;338;python3 -m app.rabbit_publisher 338
2024-01-07;01:22:00;862;194;python3 -m app.rabbit_publisher 194
2024-01-07;01:22:11;009;301;python3 -m app.rabbit_publisher 301
2024-01-07;01:22:21;163;288;python3 -m app.rabbit_publisher 288
2024-01-07;01:22:31;319;135;python3 -m app.rabbit_publisher 135
2024-01-07;01:22:41;458;196;python3 -m app.rabbit_publisher 196
2024-01-07;01:22:51;605;277;python3 -m app.rabbit_publisher 277
2024-01-07;01:23:01;760;289;python3 -m app.rabbit_publisher 289
2024-01-07;01:23:11;924;233;python3 -m app.rabbit_publisher 233
2024-01-07;01:23:22;076;327;python3 -m app.rabbit_publisher 327
2024-01-07;01:23:32;256;185;python3 -m app.rabbit_publisher 185
2024-01-07;01:23:42;406;182;python3 -m app.rabbit_publisher 182
2024-01-07;01:23:52;570;222;python3 -m app.rabbit_publisher 222
2024-01-07;01:24:02;740;225;python3 -m app.rabbit_publisher 225
2024-01-07;01:24:12;909;302;python3 -m app.rabbit_publisher 302
2024-01-07;01:24:23;066;319;python3 -m app.rabbit_publisher 319
2024-01-07;01:24:33;223;193;python3 -m app.rabbit_publisher 193
2024-01-07;01:24:43;370;228;python3 -m app.rabbit_publisher 228
2024-01-07;01:24:53;520;185;python3 -m app.rabbit_publisher 185
2024-01-07;01:25:03;675;226;python3 -m app.rabbit_publisher 226
2024-01-07;01:25:13;827;232;python3 -m app.rabbit_publisher 232
2024-01-07;01:25:23;978;269;python3 -m app.rabbit_publisher 269
2024-01-07;01:25:34;137;333;python3 -m app.rabbit_publisher 333
2024-01-07;01:25:44;321;332;python3 -m app.rabbit_publisher 332
2024-01-07;01:25:54;481;189;python3 -m app.rabbit_publisher 189
2024-01-07;01:26:04;628;282;python3 -m app.rabbit_publisher 282
2024-01-07;01:26:14;787;222;python3 -m app.rabbit_publisher 222
2024-01-07;01:26:24;936;156;python3 -m app.rabbit_publisher 156
2024-01-07;01:26:35;160;134;python3 -m app.rabbit_publisher 134
2024-01-07;01:26:45;299;290;python3 -m app.rabbit_publisher 290
2024-01-07;01:26:55;455;304;python3 -m app.rabbit_publisher 304
2024-01-07;01:27:05;623;112;python3 -m app.rabbit_publisher 112
2024-01-07;01:27:15;802;203;python3 -m app.rabbit_publisher 203
2024-01-07;01:27:25;959;164;python3 -m app.rabbit_publisher 164
2024-01-07;01:27:36;103;256;python3 -m app.rabbit_publisher 256
2024-01-07;01:27:46;275;260;python3 -m app.rabbit_publisher 260
2024-01-07;01:27:56;452;241;python3 -m app.rabbit_publisher 241
2024-01-07;01:28:06;609;348;python3 -m app.rabbit_publisher 348
2024-01-07;01:28:16;768;175;python3 -m app.rabbit_publisher 175
2024-01-07;01:28:26;938;228;python3 -m app.rabbit_publisher 228
2024-01-07;01:28:37;089;155;python3 -m app.rabbit_publisher 155
2024-01-07;01:28:47;230;182;python3 -m app.rabbit_publisher 182
2024-01-07;01:28:57;378;205;python3 -m app.rabbit_publisher 205
2024-01-07;01:29:07;530;321;python3 -m app.rabbit_publisher 321
2024-01-07;01:29:17;701;323;python3 -m app.rabbit_publisher 323
2024-01-07;01:29:27;871;219;python3 -m app.rabbit_publisher 219
2024-01-07;01:29:38;021;287;python3 -m app.rabbit_publisher 287
2024-01-07;01:29:48;203;259;python3 -m app.rabbit_publisher 259
2024-01-07;01:29:58;358;345;python3 -m app.rabbit_publisher 345
2024-01-07;01:30:08;548;175;python3 -m app.rabbit_publisher 175
2024-01-07;01:30:18;726;185;python3 -m app.rabbit_publisher 185
2024-01-07;01:30:28;893;262;python3 -m app.rabbit_publisher 262
2024-01-07;01:30:39;054;249;python3 -m app.rabbit_publisher 249
2024-01-07;01:30:49;206;206;python3 -m app.rabbit_publisher 206
2024-01-07;01:30:59;382;347;python3 -m app.rabbit_publisher 347
2024-01-07;01:31:09;545;151;python3 -m app.rabbit_publisher 151
2024-01-07;01:31:19;708;235;python3 -m app.rabbit_publisher 235
2024-01-07;01:31:29;889;287;python3 -m app.rabbit_publisher 287
2024-01-07;01:31:40;056;157;python3 -m app.rabbit_publisher 157
2024-01-07;01:31:50;199;342;python3 -m app.rabbit_publisher 342
2024-01-07;01:32:00;361;187;python3 -m app.rabbit_publisher 187
2024-01-07;01:32:10;505;160;python3 -m app.rabbit_publisher 160
2024-01-07;01:32:20;648;255;python3 -m app.rabbit_publisher 255
2024-01-07;01:32:30;799;318;python3 -m app.rabbit_publisher 318
2024-01-07;01:32:40;964;349;python3 -m app.rabbit_publisher 349
2024-01-07;01:32:51;128;292;python3 -m app.rabbit_publisher 292
2024-01-07;01:33:01;285;198;python3 -m app.rabbit_publisher 198
2024-01-07;01:33:11;431;136;python3 -m app.rabbit_publisher 136
2024-01-07;01:33:21;569;325;python3 -m app.rabbit_publisher 325
2024-01-07;01:33:31;730;170;python3 -m app.rabbit_publisher 170
2024-01-07;01:33:41;871;181;python3 -m app.rabbit_publisher 181
2024-01-07;01:33:52;018;202;python3 -m app.rabbit_publisher 202
2024-01-07;01:34:02;166;271;python3 -m app.rabbit_publisher 271
2024-01-07;01:34:12;330;196;python3 -m app.rabbit_publisher 196
2024-01-07;01:34:22;478;270;python3 -m app.rabbit_publisher 270
2024-01-07;01:34:32;633;310;python3 -m app.rabbit_publisher 310
2024-01-07;01:34:42;794;206;python3 -m app.rabbit_publisher 206
2024-01-07;01:34:52;945;137;python3 -m app.rabbit_publisher 137
2024-01-07;01:35:03;086;124;python3 -m app.rabbit_publisher 124
2024-01-07;01:35:13;222;193;python3 -m app.rabbit_publisher 193
2024-01-07;01:35:23;369;324;python3 -m app.rabbit_publisher 324
2024-01-07;01:35:33;547;279;python3 -m app.rabbit_publisher 279
2024-01-07;01:35:43;700;264;python3 -m app.rabbit_publisher 264
2024-01-07;01:35:53;855;197;python3 -m app.rabbit_publisher 197
2024-01-07;01:36:04;026;212;python3 -m app.rabbit_publisher 212
2024-01-07;01:36:14;173;185;python3 -m app.rabbit_publisher 185
